Code,Sum of Quantity Shipped,TimePeriod
PETUN,458452.5,2023-02-17 00:00:00
PETUN,0,2023-02-18 00:00:00
PETUN,0,2023-02-19 00:00:00
PETUN,278348,2023-02-20 00:00:00
PETUN,226473,2023-02-22 00:00:00
PETUN,67432.5,2023-02-24 00:00:00
PETUN,0,2023-02-25 00:00:00
PETUN,0,2023-02-26 00:00:00
PETUN,393415,2023-02-27 00:00:00
PETUN,404691,2023-03-01 00:00:00
PETUN,0,2023-03-02 00:00:00
PETUN,59428.5,2023-03-03 00:00:00
PETUN,0,2023-03-04 00:00:00
PETUN,0,2023-03-05 00:00:00
PETUN,604832.5,2023-03-06 00:00:00
PETUN,0,2023-03-07 00:00:00
PETUN,296563,2023-03-08 00:00:00
PETUN,15032,2023-03-09 00:00:00
PETUN,32372,2023-03-10 00:00:00
PETUN,0,2023-03-11 00:00:00
PETUN,0,2023-03-12 00:00:00
PETUN,270440.5,2023-03-13 00:00:00
PETUN,49237,2023-03-15 00:00:00
PETUN,2608,2023-03-16 00:00:00
PETUN,85506,2023-03-17 00:00:00
PETUN,0,2023-03-18 00:00:00
PETUN,0,2023-03-19 00:00:00
PETUN,228506.5,2023-03-20 00:00:00
PETUN,0,2023-03-21 00:00:00
PETUN,0,2023-03-25 00:00:00
PETUN,0,2023-03-26 00:00:00
PETUN,160748.5,2023-03-27 00:00:00
PETUN,46985,2023-03-31 00:00:00
PETUN,0,2023-04-01 00:00:00
PETUN,0,2023-04-02 00:00:00
PETUN,35440.5,2023-04-03 00:00:00
PETUN,0,2023-04-09 00:00:00
PETUN,20439,2023-04-10 00:00:00
PETUN,77752.5,2023-04-11 00:00:00
PETUN,0,2023-04-15 00:00:00
PETUN,0,2023-04-16 00:00:00
PETUN,9988,2023-04-17 00:00:00
PETUN,1380,2023-04-20 00:00:00
PETUN,0,2023-04-22 00:00:00
PETUN,0,2023-04-23 00:00:00
PETUN,76044,2023-04-24 00:00:00
PETUN,13703,2023-04-28 00:00:00
PETUN,0,2023-04-29 00:00:00
PETUN,0,2023-04-30 00:00:00
PETUN,10727,2023-05-01 00:00:00
PETUN,0,2023-05-06 00:00:00
PETUN,0,2023-05-07 00:00:00
PETUN,30946,2023-05-08 00:00:00
PETUN,967,2023-05-13 00:00:00
PETUN,0,2023-05-14 00:00:00
PETUN,10646,2023-05-15 00:00:00
PETUN,0,2023-05-20 00:00:00
PETUN,0,2023-05-21 00:00:00
PETUN,0,2023-05-22 00:00:00
PETUN,0,2023-05-28 00:00:00
PETUN,0,2023-05-29 00:00:00
PETUN,0,2023-06-04 00:00:00
PETUN,0,2023-06-05 00:00:00
PETUN,0,2023-06-11 00:00:00
PETUN,0,2023-06-12 00:00:00
PETUN,0,2023-06-18 00:00:00
PETUN,0,2023-06-19 00:00:00
PHYGE,0,2023-01-21 00:00:00
PHYGE,0,2023-01-23 00:00:00
PHYGE,0,2023-02-04 00:00:00
PHYGE,0,2023-02-11 00:00:00
PLECS,0,2023-01-21 00:00:00
PLECS,0,2023-01-23 00:00:00
PLECS,0,2023-02-04 00:00:00
PLECS,0,2023-02-11 00:00:00
PLECT,3707571,
PLECT,13248,2022-06-20 00:00:00
PLECT,0,2022-07-01 00:00:00
PLECT,0,2022-07-02 00:00:00
PLECT,0,2022-07-08 00:00:00
PLECT,0,2022-07-16 00:00:00
PLECT,60,2022-07-18 00:00:00
PLECT,0,2022-07-23 00:00:00
PLECT,0,2022-07-30 00:00:00
PLECT,0,2022-08-06 00:00:00
PLECT,0,2022-08-13 00:00:00
PLECT,0,2022-08-16 00:00:00
PLECT,0,2022-08-20 00:00:00
PLECT,0,2022-08-27 00:00:00
PLECT,0,2022-09-02 00:00:00
PLECT,0,2022-09-05 00:00:00
PLECT,0,2022-09-09 00:00:00
PLECT,0,2022-09-11 00:00:00
PLECT,19296,2022-09-12 00:00:00
PLECT,0,2022-09-16 00:00:00
PLECT,0,2022-09-18 00:00:00
PLECT,0,2022-09-19 00:00:00
PLECT,0,2022-09-23 00:00:00
PLECT,0,2022-09-26 00:00:00
PLECT,0,2022-09-30 00:00:00
PLECT,0,2022-10-02 00:00:00
PLECT,0,2022-10-03 00:00:00
PLECT,0,2022-10-10 00:00:00
PLECT,0,2022-10-14 00:00:00
PLECT,0,2022-10-15 00:00:00
PLECT,0,2022-10-17 00:00:00
PLECT,0,2022-10-18 00:00:00
PLECT,0,2022-10-20 00:00:00
PLECT,0,2022-10-21 00:00:00
PLECT,0,2022-10-22 00:00:00
PLECT,0,2022-10-23 00:00:00
PLECT,0,2022-10-24 00:00:00
PLECT,0,2022-10-26 00:00:00
PLECT,0,2022-10-29 00:00:00
PLECT,0,2022-10-31 00:00:00
PLECT,0,2022-11-01 00:00:00
PLECT,0,2022-11-07 00:00:00
PLECT,0,2022-11-09 00:00:00
PLECT,0,2022-11-13 00:00:00
PLECT,0,2022-11-14 00:00:00
PLECT,0,2022-11-15 00:00:00
PLECT,0,2022-11-19 00:00:00
PLECT,0,2022-11-21 00:00:00
PLECT,0,2022-11-22 00:00:00
PLECT,0,2022-11-26 00:00:00
PLECT,0,2022-11-28 00:00:00
PLECT,0,2022-11-30 00:00:00
PLECT,0,2022-12-03 00:00:00
PLECT,0,2022-12-04 00:00:00
PLECT,0,2022-12-05 00:00:00
PLECT,0,2022-12-09 00:00:00
PLECT,0,2022-12-10 00:00:00
PLECT,0,2022-12-11 00:00:00
PLECT,4390,2022-12-12 00:00:00
PLECT,0,2022-12-16 00:00:00
PLECT,0,2022-12-17 00:00:00
PLECT,0,2022-12-18 00:00:00
PLECT,0,2022-12-19 00:00:00
PLECT,0,2022-12-20 00:00:00
PLECT,0,2022-12-24 00:00:00
PLECT,0,2022-12-25 00:00:00
PLECT,3032,2022-12-26 00:00:00
PLECT,0,2022-12-31 00:00:00
PLECT,0,2023-01-01 00:00:00
PLECT,898,2023-01-02 00:00:00
PLECT,0,2023-01-03 00:00:00
PLECT,0,2023-01-05 00:00:00
PLECT,0,2023-01-08 00:00:00
PLECT,0,2023-01-09 00:00:00
PLECT,0,2023-01-14 00:00:00
PLECT,0,2023-01-15 00:00:00
PLECT,0,2023-01-16 00:00:00
PLECT,0,2023-01-21 00:00:00
PLECT,0,2023-01-22 00:00:00
PLECT,0,2023-01-23 00:00:00
PLECT,0,2023-01-29 00:00:00
PLECT,0,2023-01-30 00:00:00
PLECT,0,2023-02-04 00:00:00
PLECT,0,2023-02-05 00:00:00
PLECT,0,2023-02-06 00:00:00
PLECT,0,2023-02-11 00:00:00
PLECT,0,2023-02-12 00:00:00
PLECT,2128,2023-02-13 00:00:00
PLECT,0,2023-02-18 00:00:00
PLECT,0,2023-02-19 00:00:00
PLECT,29246,2023-02-20 00:00:00
PLECT,0,2023-02-25 00:00:00
PLECT,0,2023-02-26 00:00:00
PLECT,7504,2023-02-27 00:00:00
PLECT,0,2023-03-04 00:00:00
PLECT,0,2023-03-05 00:00:00
PLECT,1759,2023-03-06 00:00:00
PLECT,0,2023-03-11 00:00:00
PLECT,0,2023-03-12 00:00:00
PLECT,3111,2023-03-13 00:00:00
PLECT,0,2023-03-18 00:00:00
PLECT,0,2023-03-19 00:00:00
PLECT,990,2023-03-20 00:00:00
PLECT,0,2023-03-25 00:00:00
PLECT,0,2023-03-26 00:00:00
PLECT,3037,2023-03-27 00:00:00
PLECT,0,2023-04-01 00:00:00
PLECT,0,2023-04-02 00:00:00
PLECT,5970,2023-04-03 00:00:00
PLECT,0,2023-04-09 00:00:00
PLECT,292,2023-04-10 00:00:00
PLECT,0,2023-04-11 00:00:00
PLECT,0,2023-04-16 00:00:00
PLECT,0,2023-04-17 00:00:00
PLECT,0,2023-04-22 00:00:00
PLECT,0,2023-04-23 00:00:00
PLECT,0,2023-04-24 00:00:00
PLECT,0,2023-04-29 00:00:00
PLECT,0,2023-05-01 00:00:00
PLECT,0,2023-05-06 00:00:00
PLECT,0,2023-05-07 00:00:00
PLECT,13263,2023-05-08 00:00:00
PLECT,0,2023-05-13 00:00:00
PLECT,0,2023-05-14 00:00:00
PLECT,0,2023-05-15 00:00:00
PLECT,0,2023-05-20 00:00:00
PLECT,0,2023-05-21 00:00:00
PLECT,0,2023-05-22 00:00:00
PLECT,0,2023-05-28 00:00:00
PLECT,0,2023-05-29 00:00:00
PLECT,0,2023-06-04 00:00:00
PLECT,0,2023-06-05 00:00:00
PLECT,0,2023-06-11 00:00:00
PLECT,0,2023-06-12 00:00:00
PLECT,0,2023-06-18 00:00:00
PLECT,0,2023-06-19 00:00:00
POINS,20492595,
POINS,0,2022-06-06 00:00:00
POINS,192654,2022-06-16 00:00:00
POINS,0,2022-06-18 00:00:00
POINS,262694,2022-06-20 00:00:00
POINS,388888,2022-06-27 00:00:00
POINS,0,2022-07-01 00:00:00
POINS,0,2022-07-02 00:00:00
POINS,208128,2022-07-04 00:00:00
POINS,0,2022-07-08 00:00:00
POINS,350649,2022-07-11 00:00:00
POINS,0,2022-07-16 00:00:00
POINS,678920,2022-07-18 00:00:00
POINS,0,2022-07-23 00:00:00
POINS,412338,2022-07-25 00:00:00
POINS,0,2022-07-30 00:00:00
POINS,249474,2022-08-01 00:00:00
POINS,0,2022-08-06 00:00:00
POINS,73759,2022-08-08 00:00:00
POINS,0,2022-08-13 00:00:00
POINS,85672,2022-08-15 00:00:00
POINS,361580,2022-08-22 00:00:00
POINS,0,2022-08-25 00:00:00
POINS,0,2022-08-26 00:00:00
POINS,0,2022-08-30 00:00:00
POINS,0,2022-09-03 00:00:00
POINS,61849,2022-09-05 00:00:00
POINS,0,2022-12-27 00:00:00
POINS,0,2023-01-14 00:00:00
POINS,0,2023-01-21 00:00:00
POINS,0,2023-01-23 00:00:00
POINS,0,2023-02-04 00:00:00
POINS,0,2023-02-11 00:00:00
POINS,0,2023-02-18 00:00:00
POINS,0,2023-02-25 00:00:00
POINS,0,2023-04-01 00:00:00
POINS,0,2023-04-11 00:00:00
POINS,0,2023-04-15 00:00:00
POINS,0,2023-04-18 00:00:00
POINS,0,2023-04-22 00:00:00
POINS,0,2023-04-23 00:00:00
POINS,0,2023-04-29 00:00:00
POINS,0,2023-04-30 00:00:00
POINS,0,2023-05-06 00:00:00
POINS,0,2023-05-07 00:00:00
POINS,46488,2023-05-08 00:00:00
POINS,0,2023-05-13 00:00:00
POINS,0,2023-05-14 00:00:00
POINS,463,2023-05-15 00:00:00
POINS,0,2023-05-20 00:00:00
POINS,0,2023-05-21 00:00:00
POINS,0,2023-05-22 00:00:00
POINS,0,2023-05-28 00:00:00
POINS,0,2023-05-29 00:00:00
POINS,0,2023-06-04 00:00:00
POINS,0,2023-06-05 00:00:00
POINS,0,2023-06-11 00:00:00
POINS,0,2023-06-12 00:00:00
POINS,0,2023-06-18 00:00:00
POINS,0,2023-06-19 00:00:00
PORTU,4154958,
PORTU,1658,2022-06-27 00:00:00
PORTU,0,2022-09-05 00:00:00
PORTU,0,2022-10-16 00:00:00
PORTU,0,2022-10-29 00:00:00
PORTU,0,2022-11-05 00:00:00
PORTU,0,2022-11-07 00:00:00
PORTU,0,2022-11-13 00:00:00
PORTU,0,2022-11-14 00:00:00
PORTU,0,2022-11-15 00:00:00
PORTU,0,2022-11-19 00:00:00
PORTU,0,2022-11-20 00:00:00
PORTU,12917,2022-11-21 00:00:00
PORTU,0,2022-11-22 00:00:00
PORTU,0,2022-11-26 00:00:00
PORTU,0,2022-11-27 00:00:00
PORTU,0,2022-11-28 00:00:00
PORTU,0,2022-11-30 00:00:00
PORTU,0,2022-12-03 00:00:00
PORTU,0,2022-12-04 00:00:00
PORTU,0,2022-12-05 00:00:00
PORTU,0,2022-12-10 00:00:00
PORTU,0,2022-12-11 00:00:00
PORTU,34942,2022-12-12 00:00:00
PORTU,0,2022-12-17 00:00:00
PORTU,0,2022-12-18 00:00:00
PORTU,0,2022-12-19 00:00:00
PORTU,0,2022-12-20 00:00:00
PORTU,0,2022-12-24 00:00:00
PORTU,0,2022-12-25 00:00:00
PORTU,0,2022-12-26 00:00:00
PORTU,0,2022-12-31 00:00:00
PORTU,0,2023-01-01 00:00:00
PORTU,4842,2023-01-02 00:00:00
PORTU,0,2023-01-03 00:00:00
PORTU,0,2023-01-05 00:00:00
PORTU,0,2023-01-06 00:00:00
PORTU,0,2023-01-08 00:00:00
PORTU,710,2023-01-09 00:00:00
PORTU,0,2023-01-14 00:00:00
PORTU,0,2023-01-15 00:00:00
PORTU,0,2023-01-16 00:00:00
PORTU,0,2023-01-21 00:00:00
PORTU,0,2023-01-22 00:00:00
PORTU,0,2023-01-23 00:00:00
PORTU,0,2023-01-29 00:00:00
PORTU,1276,2023-01-30 00:00:00
PORTU,0,2023-02-03 00:00:00
PORTU,0,2023-02-04 00:00:00
PORTU,0,2023-02-05 00:00:00
PORTU,156566,2023-02-06 00:00:00
PORTU,0,2023-02-11 00:00:00
PORTU,0,2023-02-12 00:00:00
PORTU,158388,2023-02-13 00:00:00
PORTU,0,2023-02-18 00:00:00
PORTU,0,2023-02-19 00:00:00
PORTU,11762,2023-02-20 00:00:00
PORTU,0,2023-02-25 00:00:00
PORTU,0,2023-02-26 00:00:00
PORTU,8139,2023-02-27 00:00:00
PORTU,2345,2023-03-03 00:00:00
PORTU,0,2023-03-04 00:00:00
PORTU,0,2023-03-05 00:00:00
PORTU,21654,2023-03-06 00:00:00
PORTU,0,2023-03-10 00:00:00
PORTU,0,2023-03-11 00:00:00
PORTU,0,2023-03-12 00:00:00
PORTU,11011,2023-03-13 00:00:00
PORTU,0,2023-03-18 00:00:00
PORTU,0,2023-03-19 00:00:00
PORTU,25931,2023-03-20 00:00:00
PORTU,0,2023-03-25 00:00:00
PORTU,0,2023-03-26 00:00:00
PORTU,10440,2023-03-27 00:00:00
PORTU,0,2023-04-01 00:00:00
PORTU,0,2023-04-02 00:00:00
PORTU,17862,2023-04-03 00:00:00
PORTU,0,2023-04-09 00:00:00
PORTU,13066,2023-04-10 00:00:00
PORTU,0,2023-04-11 00:00:00
PORTU,0,2023-04-16 00:00:00
PORTU,6411,2023-04-17 00:00:00
PORTU,0,2023-04-22 00:00:00
PORTU,0,2023-04-23 00:00:00
PORTU,3108,2023-04-24 00:00:00
PORTU,0,2023-04-29 00:00:00
PORTU,0,2023-04-30 00:00:00
PORTU,28806,2023-05-01 00:00:00
PORTU,0,2023-05-06 00:00:00
PORTU,0,2023-05-07 00:00:00
PORTU,9658,2023-05-08 00:00:00
PORTU,0,2023-05-13 00:00:00
PORTU,0,2023-05-14 00:00:00
PORTU,0,2023-05-15 00:00:00
PORTU,0,2023-05-20 00:00:00
PORTU,0,2023-05-21 00:00:00
PORTU,0,2023-05-22 00:00:00
PORTU,0,2023-05-28 00:00:00
PORTU,0,2023-05-29 00:00:00
PORTU,0,2023-06-04 00:00:00
PORTU,0,2023-06-05 00:00:00
PORTU,0,2023-06-11 00:00:00
PORTU,0,2023-06-12 00:00:00
PORTU,0,2023-06-18 00:00:00
PORTU,0,2023-06-19 00:00:00
SALVG,3254400.9,
SALVG,1456,2022-06-20 00:00:00
SALVG,0,2022-06-24 00:00:00
SALVG,1560,2022-06-27 00:00:00
SALVG,1832,2022-07-04 00:00:00
SALVG,724,2022-07-30 00:00:00
SALVG,0,2022-08-20 00:00:00
SALVG,0,2022-08-27 00:00:00
SALVG,0,2022-09-04 00:00:00
SALVG,0,2022-09-05 00:00:00
SALVG,0,2022-09-12 00:00:00
SALVG,0,2022-09-19 00:00:00
SALVG,0,2022-09-26 00:00:00
SALVG,0,2022-10-02 00:00:00
SALVG,0,2022-10-09 00:00:00
SALVG,0,2022-10-16 00:00:00
SALVG,16777,2022-10-17 00:00:00
SALVG,0,2022-10-22 00:00:00
SALVG,0,2022-10-23 00:00:00
SALVG,0,2022-10-24 00:00:00
SALVG,0,2022-11-06 00:00:00
SALVG,618.45,2022-11-07 00:00:00
SALVG,0,2022-11-13 00:00:00
SALVG,238,2022-11-14 00:00:00
SALVG,0,2022-11-15 00:00:00
SALVG,0,2022-11-19 00:00:00
SALVG,0,2022-11-21 00:00:00
SALVG,0,2022-11-26 00:00:00
SALVG,0,2022-11-27 00:00:00
SALVG,2909,2022-11-28 00:00:00
SALVG,0,2022-12-03 00:00:00
SALVG,0,2022-12-04 00:00:00
SALVG,5220,2022-12-05 00:00:00
SALVG,0,2022-12-10 00:00:00
SALVG,0,2022-12-11 00:00:00
SALVG,0,2022-12-12 00:00:00
SALVG,0,2022-12-17 00:00:00
SALVG,0,2022-12-18 00:00:00
SALVG,0,2022-12-19 00:00:00
SALVG,0,2022-12-20 00:00:00
SALVG,0,2022-12-25 00:00:00
SALVG,0,2022-12-26 00:00:00
SALVG,0,2023-01-01 00:00:00
SALVG,0,2023-01-02 00:00:00
SALVG,0,2023-01-08 00:00:00
SALVG,0,2023-01-09 00:00:00
SALVG,0,2023-01-15 00:00:00
SALVG,0,2023-01-16 00:00:00
SALVG,0,2023-01-22 00:00:00
SALVG,0,2023-01-23 00:00:00
SALVG,0,2023-01-29 00:00:00
SALVG,0,2023-01-30 00:00:00
SALVG,0,2023-02-05 00:00:00
SALVG,4116,2023-02-06 00:00:00
SALVG,0,2023-02-12 00:00:00
SALVG,2434,2023-02-13 00:00:00
SALVG,0,2023-02-19 00:00:00
SALVG,17876,2023-02-20 00:00:00
SALVG,0,2023-02-24 00:00:00
SALVG,0,2023-02-26 00:00:00
SALVG,8810,2023-02-27 00:00:00
SALVG,0,2023-03-05 00:00:00
SALVG,3169,2023-03-06 00:00:00
SALVG,0,2023-03-07 00:00:00
SALVG,0,2023-03-10 00:00:00
SALVG,0,2023-03-11 00:00:00
SALVG,0,2023-03-12 00:00:00
SALVG,5664,2023-03-13 00:00:00
SALVG,0,2023-03-14 00:00:00
SALVG,0,2023-03-19 00:00:00
SALVG,6868,2023-03-20 00:00:00
SALVG,0,2023-03-26 00:00:00
SALVG,10723,2023-03-27 00:00:00
SALVG,0,2023-04-02 00:00:00
SALVG,5385,2023-04-03 00:00:00
SALVG,0,2023-04-09 00:00:00
SALVG,3059,2023-04-10 00:00:00
SALVG,0,2023-04-16 00:00:00
SALVG,13263,2023-04-17 00:00:00
SALVG,0,2023-04-23 00:00:00
SALVG,0,2023-04-24 00:00:00
SALVG,0,2023-04-30 00:00:00
SALVG,3685,2023-05-01 00:00:00
SALVG,0,2023-05-07 00:00:00
SALVG,21729,2023-05-08 00:00:00
SALVG,0,2023-05-14 00:00:00
SALVG,0,2023-05-15 00:00:00
SALVG,0,2023-05-20 00:00:00
SALVG,0,2023-05-21 00:00:00
SALVG,0,2023-05-22 00:00:00
SALVG,0,2023-05-28 00:00:00
SALVG,0,2023-05-29 00:00:00
SALVG,0,2023-06-04 00:00:00
SALVG,0,2023-06-05 00:00:00
SALVG,0,2023-06-11 00:00:00
SALVG,0,2023-06-12 00:00:00
SALVG,0,2023-06-18 00:00:00
SALVG,0,2023-06-19 00:00:00
SALVL,7902910.5,
SALVL,20068,2022-06-20 00:00:00
SALVL,0,2022-06-21 00:00:00
SALVL,0,2022-06-23 00:00:00
SALVL,24833,2022-06-24 00:00:00
SALVL,0,2022-06-27 00:00:00
SALVL,0,2022-07-01 00:00:00
SALVL,0,2022-07-02 00:00:00
SALVL,0,2022-07-04 00:00:00
SALVL,0,2022-07-06 00:00:00
SALVL,0,2022-07-08 00:00:00
SALVL,2988,2022-07-11 00:00:00
SALVL,4328,2022-07-14 00:00:00
SALVL,0,2022-07-15 00:00:00
SALVL,0,2022-07-16 00:00:00
SALVL,15390,2022-07-18 00:00:00
SALVL,0,2022-07-23 00:00:00
SALVL,920,2022-07-25 00:00:00
SALVL,0,2022-07-27 00:00:00
SALVL,0,2022-07-30 00:00:00
SALVL,1474,2022-08-01 00:00:00
SALVL,0,2022-08-02 00:00:00
SALVL,0,2022-08-06 00:00:00
SALVL,0,2022-08-12 00:00:00
SALVL,0,2022-08-13 00:00:00
SALVL,7819,2022-08-15 00:00:00
SALVL,0,2022-08-16 00:00:00
SALVL,0,2022-08-19 00:00:00
SALVL,16043,2022-08-22 00:00:00
SALVL,0,2022-08-27 00:00:00
SALVL,6269,2022-08-29 00:00:00
SALVL,0,2022-09-02 00:00:00
SALVL,0,2022-09-04 00:00:00
SALVL,10990,2022-09-05 00:00:00
SALVL,117600,2022-09-07 00:00:00
SALVL,0,2022-09-09 00:00:00
SALVL,0,2022-09-11 00:00:00
SALVL,22603,2022-09-12 00:00:00
SALVL,0,2022-09-16 00:00:00
SALVL,0,2022-09-19 00:00:00
SALVL,0,2022-09-23 00:00:00
SALVL,9168,2022-09-26 00:00:00
SALVL,0,2022-09-29 00:00:00
SALVL,0,2022-09-30 00:00:00
SALVL,0,2022-10-02 00:00:00
SALVL,0,2022-10-03 00:00:00
SALVL,0,2022-10-09 00:00:00
SALVL,0,2022-10-10 00:00:00
SALVL,0,2022-10-14 00:00:00
SALVL,0,2022-10-15 00:00:00
SALVL,0,2022-10-16 00:00:00
SALVL,5047,2022-10-17 00:00:00
SALVL,0,2022-10-18 00:00:00
SALVL,0,2022-10-20 00:00:00
SALVL,0,2022-10-22 00:00:00
SALVL,0,2022-10-23 00:00:00
SALVL,0,2022-10-24 00:00:00
SALVL,0,2022-10-26 00:00:00
SALVL,0,2022-10-29 00:00:00
SALVL,0,2022-10-30 00:00:00
SALVL,3470,2022-10-31 00:00:00
SALVL,0,2022-11-01 00:00:00
SALVL,3150,2022-11-03 00:00:00
SALVL,695,2022-11-04 00:00:00
SALVL,0,2022-11-05 00:00:00
SALVL,0,2022-11-06 00:00:00
SALVL,14565,2022-11-07 00:00:00
SALVL,0,2022-11-09 00:00:00
SALVL,0,2022-11-13 00:00:00
SALVL,449,2022-11-14 00:00:00
SALVL,0,2022-11-15 00:00:00
SALVL,0,2022-11-19 00:00:00
SALVL,0,2022-11-20 00:00:00
SALVL,0,2022-11-21 00:00:00
SALVL,0,2022-11-22 00:00:00
SALVL,0,2022-11-23 00:00:00
SALVL,0,2022-11-26 00:00:00
SALVL,0,2022-11-27 00:00:00
SALVL,2524,2022-11-28 00:00:00
SALVL,0,2022-11-30 00:00:00
SALVL,0,2022-12-03 00:00:00
SALVL,0,2022-12-04 00:00:00
SALVL,4110,2022-12-05 00:00:00
SALVL,0,2022-12-06 00:00:00
SALVL,0,2022-12-10 00:00:00
SALVL,0,2022-12-11 00:00:00
SALVL,14931,2022-12-12 00:00:00
SALVL,0,2022-12-13 00:00:00
SALVL,0,2022-12-17 00:00:00
SALVL,0,2022-12-18 00:00:00
SALVL,5550,2022-12-19 00:00:00
SALVL,0,2022-12-20 00:00:00
SALVL,0,2022-12-21 00:00:00
SALVL,0,2022-12-24 00:00:00
SALVL,0,2022-12-25 00:00:00
SALVL,0,2022-12-26 00:00:00
SALVL,0,2022-12-27 00:00:00
SALVL,0,2022-12-31 00:00:00
SALVL,0,2023-01-01 00:00:00
SALVL,1454,2023-01-02 00:00:00
SALVL,0,2023-01-03 00:00:00
SALVL,0,2023-01-04 00:00:00
SALVL,0,2023-01-05 00:00:00
SALVL,0,2023-01-06 00:00:00
SALVL,0,2023-01-07 00:00:00
SALVL,0,2023-01-08 00:00:00
SALVL,0,2023-01-09 00:00:00
SALVL,0,2023-01-11 00:00:00
SALVL,0,2023-01-12 00:00:00
SALVL,0,2023-01-13 00:00:00
SALVL,0,2023-01-14 00:00:00
SALVL,0,2023-01-15 00:00:00
SALVL,845,2023-01-16 00:00:00
SALVL,0,2023-01-20 00:00:00
SALVL,0,2023-01-21 00:00:00
SALVL,0,2023-01-22 00:00:00
SALVL,0,2023-01-23 00:00:00
SALVL,0,2023-01-26 00:00:00
SALVL,0,2023-01-27 00:00:00
SALVL,0,2023-01-29 00:00:00
SALVL,6354,2023-01-30 00:00:00
SALVL,14025,2023-02-01 00:00:00
SALVL,17560.5,2023-02-03 00:00:00
SALVL,0,2023-02-04 00:00:00
SALVL,0,2023-02-05 00:00:00
SALVL,187886,2023-02-06 00:00:00
SALVL,7143,2023-02-09 00:00:00
SALVL,33722,2023-02-10 00:00:00
SALVL,0,2023-02-11 00:00:00
SALVL,0,2023-02-12 00:00:00
SALVL,13178.5,2023-02-13 00:00:00
SALVL,9306,2023-02-15 00:00:00
SALVL,52739,2023-02-17 00:00:00
SALVL,0,2023-02-18 00:00:00
SALVL,0,2023-02-19 00:00:00
SALVL,21985,2023-02-20 00:00:00
SALVL,93328,2023-02-22 00:00:00
SALVL,83866,2023-02-24 00:00:00
SALVL,0,2023-02-25 00:00:00
SALVL,0,2023-02-26 00:00:00
SALVL,63514,2023-02-27 00:00:00
SALVL,28525,2023-03-01 00:00:00
SALVL,43459,2023-03-03 00:00:00
SALVL,0,2023-03-04 00:00:00
SALVL,0,2023-03-05 00:00:00
SALVL,36166,2023-03-06 00:00:00
SALVL,0,2023-03-07 00:00:00
SALVL,85339,2023-03-08 00:00:00
SALVL,11927,2023-03-09 00:00:00
SALVL,8242,2023-03-10 00:00:00
SALVL,0,2023-03-11 00:00:00
SALVL,0,2023-03-12 00:00:00
SALVL,20183.5,2023-03-13 00:00:00
SALVL,0,2023-03-14 00:00:00
SALVL,4710,2023-03-15 00:00:00
SALVL,2067,2023-03-16 00:00:00
SALVL,4614.5,2023-03-17 00:00:00
SALVL,0,2023-03-18 00:00:00
SALVL,0,2023-03-19 00:00:00
SALVL,49249,2023-03-20 00:00:00
SALVL,6950,2023-03-22 00:00:00
SALVL,0,2023-03-25 00:00:00
SALVL,0,2023-03-26 00:00:00
SALVL,73349.5,2023-03-27 00:00:00
SALVL,18466,2023-03-31 00:00:00
SALVL,0,2023-04-01 00:00:00
SALVL,0,2023-04-02 00:00:00
SALVL,1810,2023-04-03 00:00:00
SALVL,0,2023-04-09 00:00:00
SALVL,4328,2023-04-10 00:00:00
SALVL,12605.5,2023-04-11 00:00:00
SALVL,0,2023-04-16 00:00:00
SALVL,28475,2023-04-17 00:00:00
SALVL,0,2023-04-22 00:00:00
SALVL,0,2023-04-23 00:00:00
SALVL,4870.5,2023-04-24 00:00:00
SALVL,17862.5,2023-04-28 00:00:00
SALVL,0,2023-04-29 00:00:00
SALVL,0,2023-04-30 00:00:00
SALVL,0,2023-05-01 00:00:00
SALVL,0,2023-05-06 00:00:00
SALVL,0,2023-05-07 00:00:00
SALVL,1075,2023-05-08 00:00:00
SALVL,0,2023-05-13 00:00:00
SALVL,0,2023-05-14 00:00:00
SALVL,0,2023-05-15 00:00:00
SALVL,0,2023-05-20 00:00:00
SALVL,0,2023-05-21 00:00:00
SALVL,0,2023-05-22 00:00:00
SALVL,0,2023-05-28 00:00:00
SALVL,0,2023-05-29 00:00:00
SALVL,0,2023-06-04 00:00:00
SALVL,0,2023-06-05 00:00:00
SALVL,0,2023-06-11 00:00:00
SALVL,0,2023-06-12 00:00:00
SALVL,0,2023-06-18 00:00:00
SALVL,0,2023-06-19 00:00:00
SCAEV,2411620,
SCAEV,0,2022-06-21 00:00:00
SCAEV,0,2022-06-23 00:00:00
SCAEV,1274,2022-06-24 00:00:00
SCAEV,0,2022-07-01 00:00:00
SCAEV,0,2022-07-02 00:00:00
SCAEV,0,2022-07-04 00:00:00
SCAEV,0,2022-07-06 00:00:00
SCAEV,0,2022-07-08 00:00:00
SCAEV,1235,2022-07-14 00:00:00
SCAEV,1808.5,2022-07-15 00:00:00
SCAEV,0,2022-07-16 00:00:00
SCAEV,0,2022-07-23 00:00:00
SCAEV,0,2022-07-27 00:00:00
SCAEV,0,2022-07-30 00:00:00
SCAEV,0,2022-08-01 00:00:00
SCAEV,0,2022-08-02 00:00:00
SCAEV,0,2022-08-06 00:00:00
SCAEV,0,2022-08-08 00:00:00
SCAEV,0,2022-08-13 00:00:00
SCAEV,944,2022-08-15 00:00:00
SCAEV,0,2022-08-16 00:00:00
